16,16,16,16,16,16,16,16,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
16,0,0,0,0,0,96,0,0,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
16,0,0,0,0,0,0,0,0,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
16,0,96,16,0,0,16,0,0,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
16,0,0,16,0,0,16,0,0,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
16,0,0,16,0,0,16,176,0,16,-1,-1,-1,-1,-1,-1,-1,-1,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
16,16,16,16,0,0,16,16,16,16,-1,-1,-1,-1,-1,-1,-1,-1,16,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,16,0,0,0,0,0,0,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,0,0,96,0,0,0,16,0,0,0,0,0,0,0,0,0,96,0,0,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,16,0,0,0,0,177,0,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,16,0,0,0,0,0,0,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,0,0,0,0,0,0,16,0,0,0,0,0,97,0,0,0,0,0,0,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,16,0,0,0,16,16,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,16,0,0,0,16,0,0,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
